architecture,workload,phase,status,makespan,payload_bytes_per_cycle,p99,bank_utilization,rmw,hol,buffer_bits,switch_proxy_bits,run_dir
B16_G64_xor1,embedding_11,train,PASS,139,237.714,16,0.257143,0,0,3325952,322560,runs/train-B16_G64_xor1-embedding_11-373246d2b0f0d5ae
B16_G64_xor1,embedding_23,train,PASS,138,239.424,16,0.258993,0,0,3325952,322560,runs/train-B16_G64_xor1-embedding_23-64292888d045f21a
B16_G64_xor1,embedding_37,train,PASS,137,241.159,16,0.26087,0,0,3325952,322560,runs/train-B16_G64_xor1-embedding_37-ab4b8d36616ee5fa
B16_G64_xor1,embedding_53,train,PASS,139,237.714,16,0.257143,0,0,3325952,322560,runs/train-B16_G64_xor1-embedding_53-4d882dcb69ba9996
B16_G64_xor1,embedding_71,train,PASS,143,231.111,16,0.25,0,0,3325952,322560,runs/train-B16_G64_xor1-embedding_71-a467844ad45e0cb0
B16_G64_xor0,gemm,train,PASS,3306,118.904,68,0.116117,0,0,3325952,322560,runs/train-B16_G64_xor0-gemm-2e4f5b29597de147
B16_G64_xor0,gemm_tail,train,PASS,1634,55.1144,22,0.0538226,0,0,3325952,322560,runs/train-B16_G64_xor0-gemm_tail-e5efef5ab1252bac
B16_G64_xor0,prefill,train,PASS,6374,25.7004,11,0.025098,0,0,3325952,322560,runs/train-B16_G64_xor0-prefill-967b4e2e602437b8
B16_G64_xor0,decode,train,PASS,3870,68.249,13,0.0674244,0,0,3325952,322560,runs/train-B16_G64_xor0-decode-9b2c8085fbfee295
B16_G64_xor0,convolution,train,PASS,2741,46.4012,309,0.0453136,0,0,3325952,322560,runs/train-B16_G64_xor0-convolution-bae6b4057f23bd73
B16_G64_xor0,transpose,train,PASS,145,224.438,10,0.219178,0,0,3325952,322560,runs/train-B16_G64_xor0-transpose-f3107a9a83707ec3
B16_G64_xor0,concurrent,train,PASS,13224,69.3765,768,0.0677505,0,0,3325952,322560,runs/train-B16_G64_xor0-concurrent-06a7e12df33174a6
B16_G64_xor0,embedding_11,train,PASS,139,237.714,16,0.257143,0,0,3325952,322560,runs/train-B16_G64_xor0-embedding_11-60afce571ef97014
B16_G64_xor0,embedding_23,train,PASS,139,237.714,16,0.257143,0,0,3325952,322560,runs/train-B16_G64_xor0-embedding_23-009f140d289546c1
B16_G64_xor0,embedding_37,train,PASS,140,236.028,16,0.255319,0,0,3325952,322560,runs/train-B16_G64_xor0-embedding_37-8344ba1aecde1137
B16_G64_xor0,embedding_53,train,PASS,139,237.714,16,0.257143,0,0,3325952,322560,runs/train-B16_G64_xor0-embedding_53-488152df1977511b
B16_G64_xor0,embedding_71,train,PASS,139,237.714,17,0.257143,0,0,3325952,322560,runs/train-B16_G64_xor0-embedding_71-734006dd82db019f
B16_G64_modulo0,gemm,train,PASS,3922,100.233,384,0.0978843,0,0,3325952,322560,runs/train-B16_G64_modulo0-gemm-19a0c80624d311bf
B16_G64_modulo0,gemm_tail,train,PASS,1717,52.4517,90,0.0512224,0,0,3325952,322560,runs/train-B16_G64_modulo0-gemm_tail-edd53ae89fbd88b7
B16_G64_modulo0,prefill,train,PASS,6373,25.7044,11,0.025102,0,0,3325952,322560,runs/train-B16_G64_modulo0-prefill-5ec757ae6a662f0f
B16_G64_modulo0,decode,train,PASS,3867,68.302,10,0.0674767,0,0,3325952,322560,runs/train-B16_G64_modulo0-decode-23aa8b6db0bb90e2
B16_G64_modulo0,convolution,train,PASS,2727,46.6393,302,0.0455462,0,0,3325952,322560,runs/train-B16_G64_modulo0-convolution-24f40003dacadece
B16_G64_modulo0,transpose,train,PASS,149,218.453,12,0.213333,0,0,3325952,322560,runs/train-B16_G64_modulo0-transpose-8ead96931de2a3a2
B16_G64_modulo0,concurrent,train,PASS,13613,67.3942,768,0.0658146,0,0,3325952,322560,runs/train-B16_G64_modulo0-concurrent-d0da97ae2ae15be3
B16_G64_modulo0,embedding_11,train,PASS,141,234.366,17,0.253521,0,0,3325952,322560,runs/train-B16_G64_modulo0-embedding_11-5e59b18586a06aa2
B16_G64_modulo0,embedding_23,train,PASS,136,242.92,16,0.262774,0,0,3325952,322560,runs/train-B16_G64_modulo0-embedding_23-e9201f5e5d780ebf
B16_G64_modulo0,embedding_37,train,PASS,139,237.714,16,0.257143,0,0,3325952,322560,runs/train-B16_G64_modulo0-embedding_37-1165543fe1643982
B16_G64_modulo0,embedding_53,train,PASS,136,242.92,16,0.262774,0,0,3325952,322560,runs/train-B16_G64_modulo0-embedding_53-9e1c5a7749d099a9
B16_G64_modulo0,embedding_71,train,PASS,136,242.92,16,0.262774,0,0,3325952,322560,runs/train-B16_G64_modulo0-embedding_71-6c023af9d7ba7988
B32_G512_xor0,gemm,train,PASS,3389,115.993,82,0.113274,0,0,3866624,825344,runs/train-B32_G512_xor0-gemm-7e8a60d6c6d63a07
B32_G512_xor0,gemm_tail,train,PASS,1652,54.5142,31,0.0532365,0,0,3866624,825344,runs/train-B32_G512_xor0-gemm_tail-ee347004b6512078
B32_G512_xor0,prefill,train,PASS,6471,25.3152,34,0.0247219,0,0,3866624,825344,runs/train-B32_G512_xor0-prefill-8934acd44e83a0fe
B32_G512_xor0,decode,train,PASS,3942,67.0028,89,0.065686,0,0,3866624,825344,runs/train-B32_G512_xor0-decode-aeaab8913e32685c
B32_G512_xor0,convolution,train,PASS,3091,41.1488,614,0.0401843,0,0,3866624,825344,runs/train-B32_G512_xor0-convolution-ead45f8401988cf5
B32_G512_xor0,transpose,train,PASS,172,189.41,25,0.184971,0,0,3866624,825344,runs/train-B32_G512_xor0-transpose-e436e1b51ee96bb7
B32_G512_xor0,concurrent,train,PASS,16095,57.002,1120,0.055666,0,0,3866624,825344,runs/train-B32_G512_xor0-concurrent-b7bdd5c53aaed771
B32_G512_xor0,embedding_11,train,PASS,217,152.661,26,0.155963,0,0,3866624,825344,runs/train-B32_G512_xor0-embedding_11-ebabdcf0ede90fb1
B32_G512_xor0,embedding_23,train,PASS,219,151.273,32,0.154545,0,0,3866624,825344,runs/train-B32_G512_xor0-embedding_23-14b57c22cec320ef
B32_G512_xor0,embedding_37,train,PASS,214,154.791,30,0.15814,0,0,3866624,825344,runs/train-B32_G512_xor0-embedding_37-2e1a1d53b8ee4e0a
B32_G512_xor0,embedding_53,train,PASS,217,152.661,27,0.155963,0,0,3866624,825344,runs/train-B32_G512_xor0-embedding_53-787b0970ab317163
B32_G512_xor0,embedding_71,train,PASS,222,149.238,27,0.152466,0,0,3866624,825344,runs/train-B32_G512_xor0-embedding_71-9bae58e8ecefd36e
B32_G256_xor1,gemm,train,PASS,3399,115.686,75,0.112974,0,0,3866624,825344,runs/train-B32_G256_xor1-gemm-511d0b26931348df
B32_G256_xor1,gemm_tail,train,PASS,1647,54.6796,28,0.0533981,0,0,3866624,825344,runs/train-B32_G256_xor1-gemm_tail-86bb3a86c17b6913
B32_G256_xor1,prefill,train,PASS,6444,25.4252,31,0.0248293,0,0,3866624,825344,runs/train-B32_G256_xor1-prefill-d5030a2cca68d146
B32_G256_xor1,decode,train,PASS,3924,67.3101,56,0.0659873,0,0,3866624,825344,runs/train-B32_G256_xor1-decode-ea5772873a652d49
B32_G256_xor1,convolution,train,PASS,2810,45.2622,363,0.0442014,0,0,3866624,825344,runs/train-B32_G256_xor1-convolution-325840b75fb5e46c
B32_G256_xor1,transpose,train,PASS,173,188.322,27,0.183908,0,0,3866624,825344,runs/train-B32_G256_xor1-transpose-682668ff5c7b4443
B32_G256_xor1,concurrent,train,PASS,14320,64.067,896,0.0625655,0,0,3866624,825344,runs/train-B32_G256_xor1-concurrent-4451f2de54aba30f
B32_G256_xor1,embedding_11,train,PASS,203,163.137,24,0.166667,0,0,3866624,825344,runs/train-B32_G256_xor1-embedding_11-f513c1cf33a6c6f2
B32_G256_xor1,embedding_23,train,PASS,212,156.244,24,0.159624,0,0,3866624,825344,runs/train-B32_G256_xor1-embedding_23-20a0bb259200f572
B32_G256_xor1,embedding_37,train,PASS,208,159.234,28,0.162679,0,0,3866624,825344,runs/train-B32_G256_xor1-embedding_37-f49020a88421c2c4
B32_G256_xor1,embedding_53,train,PASS,207,160,25,0.163462,0,0,3866624,825344,runs/train-B32_G256_xor1-embedding_53-926739179cee0e15
B32_G256_xor1,embedding_71,train,PASS,224,147.911,33,0.151111,0,0,3866624,825344,runs/train-B32_G256_xor1-embedding_71-1aa422f2c0b7c50e
B32_G32_xor1,gemm,train,PASS,3357,117.133,69,0.114388,0,0,3866624,825344,runs/train-B32_G32_xor1-gemm-8d0dbfd64ae23edc
B32_G32_xor1,gemm_tail,train,PASS,1645,54.7461,32,0.0534629,0,0,3866624,825344,runs/train-B32_G32_xor1-gemm_tail-8e2442914cf6201b
B32_G32_xor1,prefill,train,PASS,6383,25.6642,12,0.0250627,0,0,3866624,825344,runs/train-B32_G32_xor1-prefill-0111d528b22393b9
B32_G32_xor1,decode,train,PASS,3868,68.2843,12,0.0669424,0,0,3866624,825344,runs/train-B32_G32_xor1-decode-9d8b3fb9d4e210d2
B32_G32_xor1,convolution,train,PASS,2720,46.7593,293,0.0456634,0,0,3866624,825344,runs/train-B32_G32_xor1-convolution-1a42fc0c1a40d33b
B32_G32_xor1,transpose,train,PASS,148,219.919,12,0.214765,0,0,3866624,825344,runs/train-B32_G32_xor1-transpose-a6328b628c832983
B32_G32_xor1,concurrent,train,PASS,13260,69.1881,768,0.0675665,0,0,3866624,825344,runs/train-B32_G32_xor1-concurrent-b0e570c7a25b6c43
B32_G32_xor1,embedding_11,train,PASS,138,239.424,15,0.244604,0,0,3866624,825344,runs/train-B32_G32_xor1-embedding_11-39b1b58ed019a5ff
B32_G32_xor1,embedding_23,train,PASS,134,246.519,14,0.251852,0,0,3866624,825344,runs/train-B32_G32_xor1-embedding_23-a81dc5e0e1039187
B32_G32_xor1,embedding_37,train,PASS,135,244.706,13,0.25,0,0,3866624,825344,runs/train-B32_G32_xor1-embedding_37-5de7c647295723a3
B32_G32_xor1,embedding_53,train,PASS,138,239.424,16,0.244604,0,0,3866624,825344,runs/train-B32_G32_xor1-embedding_53-c91b8175a45b4440
B32_G32_xor1,embedding_71,train,PASS,135,244.706,14,0.25,0,0,3866624,825344,runs/train-B32_G32_xor1-embedding_71-d3a237274ffa1395
B32_G32_xor0,gemm,train,PASS,3320,118.403,68,0.115628,0,0,3866624,825344,runs/train-B32_G32_xor0-gemm-6efcf874aa712cf7
B32_G32_xor0,gemm_tail,train,PASS,1636,55.047,22,0.0537569,0,0,3866624,825344,runs/train-B32_G32_xor0-gemm_tail-165628e6b4f83347
B32_G32_xor0,prefill,train,PASS,6372,25.7085,10,0.0251059,0,0,3866624,825344,runs/train-B32_G32_xor0-prefill-cd460256cf67a709
B32_G32_xor0,decode,train,PASS,3867,68.302,14,0.0669597,0,0,3866624,825344,runs/train-B32_G32_xor0-decode-157f032f0ffb46f4
B32_G32_xor0,convolution,train,PASS,2742,46.3843,307,0.0452971,0,0,3866624,825344,runs/train-B32_G32_xor0-convolution-24763fd39a6e26c5
B32_G32_xor0,transpose,train,PASS,145,224.438,10,0.219178,0,0,3866624,825344,runs/train-B32_G32_xor0-transpose-a3fc3a4c3cf64f61
B32_G32_xor0,concurrent,train,PASS,13235,69.3188,768,0.0676942,0,0,3866624,825344,runs/train-B32_G32_xor0-concurrent-5787d8b31997ebc9
B32_G32_xor0,embedding_11,train,PASS,137,241.159,15,0.246377,0,0,3866624,825344,runs/train-B32_G32_xor0-embedding_11-56f34dae082c136f
B32_G32_xor0,embedding_23,train,PASS,133,248.358,14,0.253731,0,0,3866624,825344,runs/train-B32_G32_xor0-embedding_23-baa4ce42fa54a5bc
B32_G32_xor0,embedding_37,train,PASS,135,244.706,14,0.25,0,0,3866624,825344,runs/train-B32_G32_xor0-embedding_37-e08e02c423012762
B32_G32_xor0,embedding_53,train,PASS,134,246.519,14,0.251852,0,0,3866624,825344,runs/train-B32_G32_xor0-embedding_53-8510ecd48b37524c
B32_G32_xor0,embedding_71,train,PASS,136,242.92,15,0.248175,0,0,3866624,825344,runs/train-B32_G32_xor0-embedding_71-422c49c21feac750
B32_G32_modulo0,gemm,train,PASS,3922,100.233,384,0.0978843,0,0,3866624,825344,runs/train-B32_G32_modulo0-gemm-3b802bbd93b6427f
B32_G32_modulo0,gemm_tail,train,PASS,1712,52.6048,90,0.0513719,0,0,3866624,825344,runs/train-B32_G32_modulo0-gemm_tail-ade74bc6889f5ce4
B32_G32_modulo0,prefill,train,PASS,6374,25.7004,12,0.025098,0,0,3866624,825344,runs/train-B32_G32_modulo0-prefill-6bd7a6f256abd907
B32_G32_modulo0,decode,train,PASS,3867,68.302,10,0.0669597,0,0,3866624,825344,runs/train-B32_G32_modulo0-decode-dcd9f301e21f2894
B32_G32_modulo0,convolution,train,PASS,2724,46.6906,299,0.0455963,0,0,3866624,825344,runs/train-B32_G32_modulo0-convolution-dc59c61227b97114
B32_G32_modulo0,transpose,train,PASS,149,218.453,12,0.213333,0,0,3866624,825344,runs/train-B32_G32_modulo0-transpose-dd04f1998722db0a
B32_G32_modulo0,concurrent,train,PASS,13608,67.4189,768,0.0658388,0,0,3866624,825344,runs/train-B32_G32_modulo0-concurrent-02a13f661887d731
B32_G32_modulo0,embedding_11,train,PASS,134,246.519,15,0.251852,0,0,3866624,825344,runs/train-B32_G32_modulo0-embedding_11-49e0ae1d7f34066f
B32_G32_modulo0,embedding_23,train,PASS,135,244.706,14,0.25,0,0,3866624,825344,runs/train-B32_G32_modulo0-embedding_23-8484777542699a1b
B32_G32_modulo0,embedding_37,train,PASS,135,244.706,14,0.25,0,0,3866624,825344,runs/train-B32_G32_modulo0-embedding_37-bb1375d37fdc8314
B32_G32_modulo0,embedding_53,train,PASS,135,244.706,13,0.25,0,0,3866624,825344,runs/train-B32_G32_modulo0-embedding_53-787f1a740ca79f36
B32_G32_modulo0,embedding_71,train,PASS,134,246.519,15,0.251852,0,0,3866624,825344,runs/train-B32_G32_modulo0-embedding_71-d4c3a6db47b691d9
B64_G16_xor0,gemm,train,PASS,3373,116.578,78,0.113845,0,0,4947968,2322432,runs/train-B64_G16_xor0-gemm-7d7c974398157f09
B64_G16_xor0,gemm_tail,train,PASS,1642,54.846,29,0.0535606,0,0,4947968,2322432,runs/train-B64_G16_xor0-gemm_tail-609914f26c2c0992
B64_G16_xor0,prefill,train,PASS,6382,25.6722,12,0.0250705,0,0,4947968,2322432,runs/train-B64_G16_xor0-prefill-fe28ecd1f0698d6a
B64_G16_xor0,decode,train,PASS,3868,68.2843,12,0.0666839,0,0,4947968,2322432,runs/train-B64_G16_xor0-decode-63a895ab2b0bb7fc
B64_G16_xor0,convolution,train,PASS,2722,46.7249,293,0.0456298,0,0,4947968,2322432,runs/train-B64_G16_xor0-convolution-f3636545c137f8d6
B64_G16_xor0,transpose,train,PASS,148,219.919,12,0.214765,0,0,4947968,2322432,runs/train-B64_G16_xor0-transpose-8bdcbd2de3b116e2
B64_G16_xor0,concurrent,train,PASS,13267,69.1516,768,0.0675309,0,0,4947968,2322432,runs/train-B64_G16_xor0-concurrent-b24cb0fc3c203497
B64_G16_xor0,embedding_11,train,PASS,136,242.92,14,0.240876,0,0,4947968,2322432,runs/train-B64_G16_xor0-embedding_11-ca57b50aca9b8128
B64_G16_xor0,embedding_23,train,PASS,133,248.358,14,0.246269,0,0,4947968,2322432,runs/train-B64_G16_xor0-embedding_23-6ade379072ff41c0
B64_G16_xor0,embedding_37,train,PASS,135,244.706,15,0.242647,0,0,4947968,2322432,runs/train-B64_G16_xor0-embedding_37-e41b238626f16484
B64_G16_xor0,embedding_53,train,PASS,136,242.92,16,0.240876,0,0,4947968,2322432,runs/train-B64_G16_xor0-embedding_53-f1c6ef9082cb6efe
B64_G16_xor0,embedding_71,train,PASS,136,242.92,15,0.240876,0,0,4947968,2322432,runs/train-B64_G16_xor0-embedding_71-ae12fd28edc1ea18
B64_G16_xor1,gemm,train,PASS,3439,114.34,112,0.11166,0,0,4947968,2322432,runs/train-B64_G16_xor1-gemm-71699d32515f4b79
B64_G16_xor1,gemm_tail,train,PASS,1676,53.734,48,0.0524747,0,0,4947968,2322432,runs/train-B64_G16_xor1-gemm_tail-8fd6c87ba1e039d5
B64_G16_xor1,prefill,train,PASS,6374,25.7004,12,0.025098,0,0,4947968,2322432,runs/train-B64_G16_xor1-prefill-6845930a00ec7488
B64_G16_xor1,decode,train,PASS,3867,68.302,11,0.0667011,0,0,4947968,2322432,runs/train-B64_G16_xor1-decode-a0d3d5cc67b0c645
B64_G16_xor1,convolution,train,PASS,2744,46.3673,315,0.0452806,0,0,4947968,2322432,runs/train-B64_G16_xor1-convolution-ba5e3bca1c5dd79d
B64_G16_xor1,transpose,train,PASS,148,219.919,11,0.214765,0,0,4947968,2322432,runs/train-B64_G16_xor1-transpose-0bfca33de62b9689
B64_G16_xor1,concurrent,train,PASS,13300,68.9801,768,0.0673634,0,0,4947968,2322432,runs/train-B64_G16_xor1-concurrent-a20c39615c91bdb5
B64_G16_xor1,embedding_11,train,PASS,134,246.519,14,0.244444,0,0,4947968,2322432,runs/train-B64_G16_xor1-embedding_11-4d8a52d70bedb9fd
B64_G16_xor1,embedding_23,train,PASS,132,250.226,14,0.24812,0,0,4947968,2322432,runs/train-B64_G16_xor1-embedding_23-79cc4cf5971ecf74
B64_G16_xor1,embedding_37,train,PASS,136,242.92,15,0.240876,0,0,4947968,2322432,runs/train-B64_G16_xor1-embedding_37-19b9dafd1ab3bc20
B64_G16_xor1,embedding_53,train,PASS,134,246.519,15,0.244444,0,0,4947968,2322432,runs/train-B64_G16_xor1-embedding_53-bc564a0a2721b633
B64_G16_xor1,embedding_71,train,PASS,134,246.519,15,0.244444,0,0,4947968,2322432,runs/train-B64_G16_xor1-embedding_71-62f6d8d7f512dbd6
B64_G16_modulo0,gemm,train,PASS,3923,100.208,390,0.0978593,0,0,4947968,2322432,runs/train-B64_G16_modulo0-gemm-c6a480dbedc56ec1
B64_G16_modulo0,gemm_tail,train,PASS,1715,52.5128,90,0.0512821,0,0,4947968,2322432,runs/train-B64_G16_modulo0-gemm_tail-bc28932f05c15fa7
B64_G16_modulo0,prefill,train,PASS,6374,25.7004,12,0.025098,0,0,4947968,2322432,runs/train-B64_G16_modulo0-prefill-64ce932e85a8f3f8
B64_G16_modulo0,decode,train,PASS,3867,68.302,10,0.0667011,0,0,4947968,2322432,runs/train-B64_G16_modulo0-decode-2737ed54de103a19
B64_G16_modulo0,convolution,train,PASS,2732,46.554,300,0.0454629,0,0,4947968,2322432,runs/train-B64_G16_modulo0-convolution-8a6f4c6429f65deb
B64_G16_modulo0,transpose,train,PASS,149,218.453,12,0.213333,0,0,4947968,2322432,runs/train-B64_G16_modulo0-transpose-0a2ba312eb4952eb
B64_G16_modulo0,concurrent,train,PASS,13606,67.4288,768,0.0658485,0,0,4947968,2322432,runs/train-B64_G16_modulo0-concurrent-71764e7d1280fe23
B64_G16_modulo0,embedding_11,train,PASS,138,239.424,15,0.23741,0,0,4947968,2322432,runs/train-B64_G16_modulo0-embedding_11-c491c6fb0b90afa9
B64_G16_modulo0,embedding_23,train,PASS,132,250.226,13,0.24812,0,0,4947968,2322432,runs/train-B64_G16_modulo0-embedding_23-de8017b268f4704d
B64_G16_modulo0,embedding_37,train,PASS,132,250.226,14,0.24812,0,0,4947968,2322432,runs/train-B64_G16_modulo0-embedding_37-ff7700fd9aae6be7
B64_G16_modulo0,embedding_53,train,PASS,133,248.358,15,0.246269,0,0,4947968,2322432,runs/train-B64_G16_modulo0-embedding_53-e0bc88738255e4b9
B64_G16_modulo0,embedding_71,train,PASS,134,246.519,16,0.244444,0,0,4947968,2322432,runs/train-B64_G16_modulo0-embedding_71-33ace89766dec127
H64_B8_G2048_xor1,gemm,train,PASS,4023,97.7177,334,0.0954274,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-gemm-06e1d025d680d5a1
H64_B8_G2048_xor1,gemm_tail,train,PASS,2022,44.5437,304,0.0434998,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-gemm_tail-1d228d5b2e7e2710
H64_B8_G2048_xor1,prefill,train,PASS,7056,23.2167,218,0.0226725,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-prefill-38b4b0526c44443c
H64_B8_G2048_xor1,decode,train,PASS,4027,65.5889,193,0.0657895,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-decode-0bcf06f918767b42
H64_B8_G2048_xor1,convolution,train,PASS,3379,37.6426,818,0.0427515,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-convolution-3302ef067f06e7a8
H64_B8_G2048_xor1,transpose,train,PASS,211,154.566,48,0.301887,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-transpose-92b23e3aed135b02
H64_B8_G2048_xor1,concurrent,train,PASS,16234,56.514,1154,0.078842,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-concurrent-69b1e239ae82a705
H64_B8_G2048_xor1,embedding_11,train,PASS,287,115.556,32,0.138889,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-embedding_11-c86c3e6590d80168
H64_B8_G2048_xor1,embedding_23,train,PASS,273,121.46,36,0.145985,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-embedding_23-08851d7f931e6f86
H64_B8_G2048_xor1,embedding_37,train,PASS,276,120.144,33,0.144404,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-embedding_37-dfd622e22073a76e
H64_B8_G2048_xor1,embedding_53,train,PASS,267,124.179,31,0.149254,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-embedding_53-41221bb409b39c40
H64_B8_G2048_xor1,embedding_71,train,PASS,284,116.772,34,0.140351,0,0,3448832,60416,runs/train-H64_B8_G2048_xor1-embedding_71-fc460a98515b161c
H128_B8_G2048_xor1,gemm,train,PASS,3575,109.96,216,0.107383,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-gemm-76d87d42f1a48002
H128_B8_G2048_xor1,gemm_tail,train,PASS,1786,50.4264,139,0.0492445,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-gemm_tail-ca19bf33489b5a74
H128_B8_G2048_xor1,prefill,train,PASS,6586,24.8732,111,0.0242903,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-prefill-916145ca660fe0a1
H128_B8_G2048_xor1,decode,train,PASS,3916,67.4475,95,0.0676538,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-decode-2f1d555ddf91bff6
H128_B8_G2048_xor1,convolution,train,PASS,2956,43.0274,472,0.0488671,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-convolution-19b10dc4e97d1d1e
H128_B8_G2048_xor1,transpose,train,PASS,203,160.627,41,0.313725,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-transpose-7e6a2ee82a59018a
H128_B8_G2048_xor1,concurrent,train,PASS,14875,61.6768,924,0.0860446,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-concurrent-0361571b9a49ae34
H128_B8_G2048_xor1,embedding_11,train,PASS,220,150.588,27,0.180995,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-embedding_11-ec06c014e5246115
H128_B8_G2048_xor1,embedding_23,train,PASS,224,147.911,27,0.177778,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-embedding_23-071de8e0de59e141
H128_B8_G2048_xor1,embedding_37,train,PASS,221,149.91,27,0.18018,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-embedding_37-18499cd4082860ed
H128_B8_G2048_xor1,embedding_53,train,PASS,219,151.273,27,0.181818,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-embedding_53-139e635a888c21d5
H128_B8_G2048_xor1,embedding_71,train,PASS,227,145.965,27,0.175439,0,0,3448832,72704,runs/train-H128_B8_G2048_xor1-embedding_71-abb8ce00bec71cee
H256_B8_G2048_xor1,gemm,train,PASS,3462,113.548,131,0.110887,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-gemm-3533ccf1d7d3d510
H256_B8_G2048_xor1,gemm_tail,train,PASS,1666,54.0564,36,0.0527894,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-gemm_tail-ad0465e4121e1b26
H256_B8_G2048_xor1,prefill,train,PASS,6438,25.4449,48,0.0248486,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-prefill-0e68ec98337fdc54
H256_B8_G2048_xor1,decode,train,PASS,3896,67.7937,42,0.068001,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-decode-08b7f5b8d17e55c6
H256_B8_G2048_xor1,convolution,train,PASS,2863,44.4246,401,0.0504539,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-convolution-6012b2a0a6692447
H256_B8_G2048_xor1,transpose,train,PASS,203,160.627,41,0.313725,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-transpose-5ca84dbbe9fbf671
H256_B8_G2048_xor1,concurrent,train,PASS,14599,62.8427,924,0.0876712,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-concurrent-639826ed981c7fc7
H256_B8_G2048_xor1,embedding_11,train,PASS,221,149.91,27,0.18018,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-embedding_11-a8ef906aed08e5ed
H256_B8_G2048_xor1,embedding_23,train,PASS,217,152.661,27,0.183486,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-embedding_23-11d1db698f287332
H256_B8_G2048_xor1,embedding_37,train,PASS,219,151.273,27,0.181818,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-embedding_37-13fc3967e464f6a4
H256_B8_G2048_xor1,embedding_53,train,PASS,215,154.074,27,0.185185,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-embedding_53-bc6475512f3b8a04
H256_B8_G2048_xor1,embedding_71,train,PASS,216,153.364,27,0.184332,0,0,3448832,97280,runs/train-H256_B8_G2048_xor1-embedding_71-334a7abf5904f56a
FIFO_B8_G2048_xor1,gemm,train,PASS,3412,115.211,131,0.112511,0,1099,3055616,132608,runs/train-FIFO_B8_G2048_xor1-gemm-b2423994d6d801ee
FIFO_B8_G2048_xor1,gemm_tail,train,PASS,1642,54.846,25,0.0535606,0,0,3055616,132608,runs/train-FIFO_B8_G2048_xor1-gemm_tail-66ddbab4c6a1e90e
FIFO_B8_G2048_xor1,prefill,train,PASS,6372,25.7085,10,0.0251059,0,0,3055616,132608,runs/train-FIFO_B8_G2048_xor1-prefill-cf32fcb8e4cedd5e
FIFO_B8_G2048_xor1,decode,train,PASS,3877,68.1258,15,0.0683342,0,0,3055616,132608,runs/train-FIFO_B8_G2048_xor1-decode-d0681becf5e5877a
FIFO_B8_G2048_xor1,convolution,train,PASS,2769,45.9321,322,0.0521661,0,0,3055616,132608,runs/train-FIFO_B8_G2048_xor1-convolution-d761abfe508f157b
FIFO_B8_G2048_xor1,transpose,train,PASS,185,176.172,36,0.344086,0,0,3055616,132608,runs/train-FIFO_B8_G2048_xor1-transpose-7dfc22d3279b6132
FIFO_B8_G2048_xor1,concurrent,train,PASS,13255,69.2142,771,0.09656,0,446,3055616,132608,runs/train-FIFO_B8_G2048_xor1-concurrent-e4a0f84c16e01185
FIFO_B8_G2048_xor1,embedding_11,train,PASS,165,200.482,22,0.240964,0,0,3055616,132608,runs/train-FIFO_B8_G2048_xor1-embedding_11-281c96615961dca7
FIFO_B8_G2048_xor1,embedding_23,train,PASS,166,199.281,23,0.239521,0,0,3055616,132608,runs/train-FIFO_B8_G2048_xor1-embedding_23-9b5a05b583bc2f6f
FIFO_B8_G2048_xor1,embedding_37,train,PASS,170,194.62,23,0.233918,0,0,3055616,132608,runs/train-FIFO_B8_G2048_xor1-embedding_37-88d744fdc21659e7
